sex,age,age_cat,race,juv_fel_count,juv_misd_count,juv_other_count,priors_count,c_charge_degree,score_text,v_score_text,two_year_recid
Female,26,25 - 45,Other,0,0,0,4,M,Medium,Low,1
Female,26,25 - 45,African-American,0,1,0,6,F,Medium,Low,0
Male,26,25 - 45,African-American,0,3,0,3,M,High,High,0
Male,26,25 - 45,African-American,0,3,0,3,M,High,High,0
Male,27,25 - 45,Caucasian,0,0,0,5,F,High,High,0
Female,24,Less than 25,African-American,0,0,0,3,M,Medium,Medium,0
Male,44,25 - 45,African-American,0,0,0,0,M,Medium,Low,0
Male,36,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,39,25 - 45,Caucasian,0,0,0,10,F,High,Medium,0
Male,39,25 - 45,Caucasian,0,0,0,10,F,High,Medium,0
Male,39,25 - 45,Caucasian,0,0,0,10,F,High,Medium,0
Male,42,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,45,Greater than 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,25,25 - 45,African-American,0,1,0,7,F,in high spirits,High,0
Male,25,25 - 45,African-American,0,1,0,7,F,High,High,1
Female,28,25 - 45,Caucasian,0,0,0,7,F,high up,Medium,0
Female,28,25 - 45,Caucasian,0,0,0,7,F,High,Medium,0
Female,28,25 - 45,Caucasian,0,0,0,7,F,High,Medium,0
Male,33,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,25,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,50,Greater than 45,Native American,0,0,0,0,F,Low,Low,0
Male,50,Greater than 45,Native American,0,0,0,0,F,Low,Low,0
Male,32,25 - 45,African-American,0,1,0,5,F,Low,Low,0
Male,23,Less than 25,African-American,0,0,0,0,F,Medium,Medium,0
Male,39,25 - 45,Caucasian,0,0,0,0,M,Medium,Low,0
Male,27,25 - 45,African-American,0,0,0,12,F,mellow,Low,0
Male,27,25 - 45,African-American,0,0,0,12,F,High,Low,0
Male,27,25 - 45,African-American,0,0,0,12,F,High,Low,1
Female,35,25 - 45,Caucasian,0,0,0,4,M,Medium,Low,0
Male,23,Less than 25,African-American,0,0,0,1,F,Medium,Medium,0
Male,23,Less than 25,African-American,0,0,0,1,F,Medium,Medium,0
Female,38,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,30,25 - 45,African-American,0,0,0,4,F,Low,Low,0
Male,30,25 - 45,Caucasian,0,0,0,1,F,Medium,Low,0
Male,30,25 - 45,Caucasian,0,0,0,1,F,medium,Low,0
Female,30,25 - 45,Caucasian,0,0,0,0,M,richly,Medium,0
Male,26,25 - 45,African-American,1,1,0,18,F,High,Medium,0
Male,26,25 - 45,African-American,1,1,0,18,F,luxuriously,Medium,0
Male,26,25 - 45,African-American,1,1,0,18,F,High,Medium,0
Male,29,25 - 45,Other,0,0,0,0,F,Low,Low,0
Male,31,25 - 45,African-American,0,0,0,2,F,dispirited,Low,0
Male,31,25 - 45,African-American,0,0,0,2,F,Low,Low,0
Male,31,25 - 45,African-American,0,0,0,2,F,dispirited,Low,0
Female,22,Less than 25,Asian,0,0,0,0,F,Medium,Medium,0
Female,22,Less than 25,Caucasian,0,0,0,0,M,Low,Low,0
Male,24,Less than 25,Caucasian,0,0,0,3,F,Low,Low,0
Female,41,25 - 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,34,25 - 45,Other,0,0,0,0,F,Low,Low,0
Female,25,25 - 45,African-American,0,0,0,0,M,Medium,Low,0
Female,26,25 - 45,Caucasian,0,0,0,1,F,Medium,Low,0
Male,69,Greater than 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,69,Greater than 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,69,Greater than 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,38,25 - 45,African-American,0,0,0,2,F,Medium,Medium,0
Male,38,25 - 45,African-American,0,0,0,2,F,Medium,Medium,0
Male,43,25 - 45,Caucasian,0,0,0,4,F,Low,Low,0
Male,43,25 - 45,Caucasian,0,0,0,4,F,Low,Low,0
Male,43,25 - 45,Caucasian,0,0,0,4,F,Sir David Low,Low,0
Female,37,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,34,25 - 45,Caucasian,0,0,1,3,M,Medium,Medium,0
Male,39,25 - 45,Caucasian,1,0,0,13,F,Medium,High,0
Male,21,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Male,24,Less than 25,Hispanic,0,0,1,2,M,Low,Medium,0
Male,44,25 - 45,Hispanic,0,0,0,7,F,Low,Low,0
Male,44,25 - 45,Hispanic,0,0,0,7,F,broken,Low,0
Male,44,25 - 45,Hispanic,0,0,0,7,F,Low,Low,0
Male,44,25 - 45,Hispanic,0,0,0,7,F,Low,Low,0
Male,40,25 - 45,Hispanic,0,0,0,1,F,Low,Low,0
Male,40,25 - 45,Hispanic,0,0,0,1,F,Low,Low,0
Male,38,25 - 45,Caucasian,0,0,0,1,M,Low,Low,0
Female,38,25 - 45,Hispanic,0,0,0,0,F,Low,Low,0
Female,31,25 - 45,African-American,0,0,0,0,M,Medium,Medium,0
Female,29,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,20,Less than 25,Caucasian,1,0,0,1,F,High,High,0
Male,20,Less than 25,Caucasian,1,0,0,1,F,High,High,0
Male,20,Less than 25,Caucasian,1,0,0,1,F,High,High,0
Male,20,Less than 25,Caucasian,1,0,0,1,F,High,High,0
Male,22,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Male,22,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Female,22,Less than 25,Caucasian,0,0,0,1,F,High,Medium,0
Female,51,Greater than 45,Hispanic,0,0,0,0,M,Low,Low,0
Male,25,25 - 45,African-American,0,1,3,6,F,High,Low,0
Male,24,Less than 25,African-American,0,0,0,2,M,Low,Low,0
Male,24,Less than 25,African-American,0,0,0,2,M,Low,Low,0
Female,44,25 - 45,African-American,0,0,0,4,F,Medium,Low,0
Male,47,Greater than 45,African-American,0,0,0,0,F,High,Medium,1
Female,36,25 - 45,African-American,0,0,0,1,F,culture medium,Low,0
Male,21,Less than 25,African-American,0,0,0,1,M,humble,Medium,0
Male,35,25 - 45,African-American,0,0,0,4,M,Low,Low,0
Male,25,25 - 45,African-American,0,1,0,3,M,High,High,0
Male,25,25 - 45,African-American,0,1,0,3,M,High,High,0
Male,25,25 - 45,African-American,0,1,0,3,M,High,High,0
Male,25,25 - 45,African-American,0,1,0,3,M,gamy,High,0
Male,25,25 - 45,African-American,0,1,0,3,M,High,High,0
Female,29,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,25,25 - 45,African-American,0,0,3,6,F,heights,High,0
Male,23,Less than 25,African-American,0,0,1,5,F,High,High,0
Male,23,Less than 25,African-American,0,0,1,5,F,High,High,0
Male,23,Less than 25,African-American,0,0,1,5,F,High,High,0
Male,23,Less than 25,African-American,0,0,1,5,F,High,High,0
Male,23,Less than 25,African-American,0,0,1,5,F,High,High,0
Male,23,Less than 25,African-American,0,0,1,5,F,High,High,0
Male,23,Less than 25,African-American,0,0,1,5,F,eminent,High,0
Male,23,Less than 25,African-American,0,0,1,5,F,High,High,0
Male,23,Less than 25,African-American,0,0,1,5,F,High,High,0
Male,23,Less than 25,African-American,0,0,1,5,F,High,High,1
Male,23,Less than 25,Other,0,0,0,0,M,Low,Low,0
Female,24,Less than 25,Caucasian,0,0,0,0,M,High,Medium,0
Female,24,Less than 25,Caucasian,0,0,0,0,M,gamey,Medium,0
Female,24,Less than 25,Caucasian,0,0,0,0,M,High,Medium,0
Male,22,Less than 25,Caucasian,0,0,0,3,F,Medium,Low,0
Male,35,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,35,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,30,25 - 45,African-American,0,1,1,11,M,High,Low,0
Male,30,25 - 45,African-American,0,1,1,11,M,High,Low,0
Male,30,25 - 45,African-American,0,1,1,11,M,High,Low,0
Female,23,Less than 25,Hispanic,0,0,0,0,M,Low,Medium,0
Female,19,Less than 25,African-American,0,0,0,0,M,Low,Medium,1
Male,32,25 - 45,Caucasian,0,0,0,0,F,Low,Low,1
Female,39,25 - 45,Caucasian,0,0,0,0,M,Low,Low,1
Male,30,25 - 45,African-American,4,0,0,12,F,High,Medium,0
Male,30,25 - 45,African-American,4,0,0,12,F,High,Medium,0
Male,30,25 - 45,African-American,4,0,0,12,F,High,Medium,0
Male,33,25 - 45,African-American,0,0,0,2,F,Medium,Medium,0
Female,30,25 - 45,Caucasian,0,0,0,9,F,Medium,High,0
Female,30,25 - 45,Caucasian,0,0,0,9,F,Medium,High,0
Female,36,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Female,24,Less than 25,Caucasian,0,0,1,1,M,Low,Low,0
Male,61,Greater than 45,Hispanic,0,0,0,1,F,Low,Low,0
Male,29,25 - 45,African-American,0,1,1,8,F,High,Low,0
Male,29,25 - 45,African-American,0,1,1,8,F,High,Low,0
Male,54,Greater than 45,Other,0,0,0,0,M,Low,Low,0
Female,40,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,26,25 - 45,Caucasian,0,0,0,4,F,medium,Low,0
Male,53,Greater than 45,African-American,0,0,0,4,F,Medium,Low,0
Female,20,Less than 25,African-American,0,0,0,0,F,metier,Medium,0
Female,20,Less than 25,African-American,0,0,0,0,F,Medium,Medium,0
Female,28,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,38,25 - 45,Hispanic,0,0,0,2,M,Low,Low,0
Male,27,25 - 45,African-American,0,1,0,9,F,High,High,0
Male,27,25 - 45,African-American,0,1,0,9,F,High,High,0
Male,27,25 - 45,African-American,0,1,0,9,F,High,High,0
Male,27,25 - 45,African-American,0,1,0,9,F,High,High,0
Male,55,Greater than 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,59,Greater than 45,Caucasian,0,0,0,0,F,down in the mouth,Low,0
Male,22,Less than 25,African-American,1,0,0,1,M,Medium,Medium,0
Male,32,25 - 45,Other,0,0,0,0,F,Low,Low,0
Female,34,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,55,Greater than 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,24,Less than 25,Hispanic,0,0,0,2,F,High,Medium,0
Male,24,Less than 25,Hispanic,0,0,0,2,F,High,Medium,1
Female,47,Greater than 45,African-American,0,1,1,21,M,High,Medium,0
Female,47,Greater than 45,African-American,0,1,1,21,M,High,Medium,0
Male,41,25 - 45,Other,0,0,0,0,M,Low,Low,0
Male,41,25 - 45,Hispanic,0,0,0,0,F,Low,Low,0
Male,61,Greater than 45,African-American,0,0,0,12,F,Low,Low,0
Female,34,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,57,Greater than 45,African-American,0,0,0,3,F,Low,Low,0
Female,38,25 - 45,Caucasian,0,0,0,2,M,Low,Low,0
Male,25,25 - 45,Caucasian,4,0,1,13,F,Low,Low,0
Male,25,25 - 45,Caucasian,4,0,1,13,F,Low,Low,0
Male,72,Greater than 45,African-American,0,0,0,8,F,low,Low,0
Male,72,Greater than 45,African-American,0,0,0,8,F,Low,Low,0
Male,23,Less than 25,African-American,0,0,0,0,F,low gear,Low,1
Male,29,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,23,Less than 25,Caucasian,0,0,0,3,F,Medium,Medium,0
Male,24,Less than 25,African-American,0,0,0,1,F,Low,Low,0
Male,20,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Male,44,25 - 45,Caucasian,0,0,0,1,F,High,Medium,0
Female,38,25 - 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,56,Greater than 45,African-American,0,0,0,5,F,Low,Low,0
Male,43,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,43,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,43,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,22,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Male,22,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Male,22,Less than 25,African-American,0,0,0,0,F,Low,Medium,0
Female,41,25 - 45,Caucasian,0,0,0,11,F,High,High,0
Male,31,25 - 45,African-American,0,0,0,6,F,High,High,0
Male,31,25 - 45,African-American,0,0,0,6,F,high gear,High,0
Male,32,25 - 45,Other,0,0,0,0,F,Low,Low,0
Male,32,25 - 45,Other,0,0,0,0,F,Low,Low,0
Male,29,25 - 45,African-American,0,0,0,0,F,Medium,Low,0
Male,22,Less than 25,African-American,0,0,0,1,F,High,High,0
Male,22,Less than 25,African-American,0,0,0,1,F,High,High,0
Male,22,Less than 25,African-American,0,0,0,1,F,High,High,0
Male,22,Less than 25,African-American,0,0,0,1,F,High,High,0
Male,22,Less than 25,African-American,0,0,0,1,F,high up,High,0
Male,22,Less than 25,African-American,0,0,0,1,F,High,High,0
Male,22,Less than 25,African-American,0,0,0,1,F,High,High,0
Male,23,Less than 25,African-American,0,0,0,3,F,High,High,1
Male,24,Less than 25,Caucasian,0,0,1,1,F,Low,Low,0
Male,45,Greater than 45,Other,0,0,0,0,M,Low,Low,0
Male,35,25 - 45,Caucasian,0,0,0,10,F,High,Low,0
Male,35,25 - 45,Caucasian,0,0,0,10,F,High,Low,0
Male,21,Less than 25,African-American,0,1,0,2,F,High,Medium,0
Female,29,25 - 45,African-American,0,0,0,0,M,scurvy,Low,0
Male,54,Greater than 45,African-American,0,0,0,10,F,Medium,Low,0
Female,51,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Female,51,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,36,25 - 45,Hispanic,1,0,0,2,M,Low,Low,0
Male,36,25 - 45,Hispanic,1,0,0,2,M,Low,Low,0
Male,25,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,61,Greater than 45,African-American,0,0,0,3,F,lowly,Low,0
Male,24,Less than 25,Caucasian,0,0,1,2,F,Low,Low,0
Male,39,25 - 45,Caucasian,0,0,0,3,F,Medium,Low,0
Male,46,Greater than 45,Hispanic,0,0,0,13,F,Low,Low,0
Male,62,Greater than 45,African-American,0,0,0,22,F,High,Low,0
Male,62,Greater than 45,African-American,0,0,0,22,F,High,Low,0
Female,36,25 - 45,Caucasian,0,0,0,0,F,High,Medium,0
Male,25,25 - 45,African-American,0,0,0,0,F,Low,Medium,0
Male,25,25 - 45,African-American,0,0,0,0,F,Low,Medium,0
Male,27,25 - 45,Caucasian,0,0,0,2,F,Low,Low,0
Female,22,Less than 25,Caucasian,0,0,0,3,F,High,Low,0
Female,22,Less than 25,Caucasian,0,0,0,3,F,luxuriously,Low,0
Female,22,Less than 25,Caucasian,0,0,0,3,F,High,Low,0
Female,34,25 - 45,Caucasian,0,0,0,9,M,high-pitched,Medium,0
Female,34,25 - 45,Caucasian,0,0,0,9,M,High,Medium,0
Male,41,25 - 45,Caucasian,0,0,0,3,F,Medium,Low,0
Male,41,25 - 45,Caucasian,0,0,0,3,F,Medium,Low,0
Male,30,25 - 45,African-American,0,0,0,8,F,Medium,Low,0
Male,37,25 - 45,Hispanic,0,0,0,1,F,Low,Low,0
Male,57,Greater than 45,Hispanic,0,0,0,3,F,Low,Low,0
Male,57,Greater than 45,Hispanic,0,0,0,3,F,Low,Low,0
Male,21,Less than 25,Caucasian,0,0,0,0,F,Low,Medium,1
Male,51,Greater than 45,Caucasian,0,0,0,3,(NI0),Low,Low,0
Male,51,Greater than 45,Caucasian,0,0,0,3,(NI0),Low,Low,0
Female,39,25 - 45,Caucasian,0,0,0,2,F,Medium,Low,0
Female,39,25 - 45,Caucasian,0,0,0,2,F,Medium,Low,0
Female,39,25 - 45,Caucasian,0,0,0,2,F,Medium,Low,0
Female,37,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Female,37,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,43,25 - 45,African-American,0,0,0,8,F,Low,Low,0
Male,43,25 - 45,African-American,0,0,0,8,F,Low,Low,0
Male,31,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,31,25 - 45,Caucasian,0,0,0,1,F,High,Medium,0
Male,46,Greater than 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,23,Less than 25,Other,0,0,0,1,F,Medium,Medium,0
Male,22,Less than 25,African-American,0,0,0,0,M,Medium,High,0
Female,28,25 - 45,African-American,0,0,0,4,F,Medium,Low,0
Female,38,25 - 45,Hispanic,0,0,0,0,M,Low,Low,0
Male,43,25 - 45,Caucasian,0,0,0,0,F,High,Low,0
Male,43,25 - 45,Caucasian,0,0,0,0,F,high,Low,0
Male,27,25 - 45,Caucasian,0,0,0,7,F,High,Medium,0
Male,27,25 - 45,Other,0,0,0,0,F,Low,Low,0
Male,27,25 - 45,Other,0,0,0,0,F,Low,Low,0
Female,58,Greater than 45,Hispanic,0,0,0,1,F,Low,Low,0
Male,31,25 - 45,Caucasian,0,0,0,1,F,moo,Low,0
Male,53,Greater than 45,Caucasian,0,0,0,3,F,Low,Low,0
Male,53,Greater than 45,Caucasian,0,0,0,3,F,Low,Low,0
Female,28,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,58,Greater than 45,Caucasian,0,0,0,3,M,Low,Low,0
Male,22,Less than 25,Caucasian,0,0,0,0,F,Low,Medium,1
Male,21,Less than 25,Hispanic,0,0,0,0,M,High,High,0
Male,38,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,31,25 - 45,African-American,0,0,0,5,F,Low,Low,0
Male,33,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,26,25 - 45,African-American,0,0,0,6,M,High,Low,0
Male,26,25 - 45,African-American,0,0,0,6,M,High,Low,0
Male,59,Greater than 45,Caucasian,0,0,0,4,M,Low,Low,0
Female,23,Less than 25,African-American,0,1,0,1,M,Medium,Medium,0
Male,68,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,68,Greater than 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,38,25 - 45,African-American,0,0,0,1,F,High,Low,0
Male,38,25 - 45,African-American,0,0,0,1,F,High,Low,0
Male,38,25 - 45,African-American,0,0,0,1,F,High,Low,0
Male,32,25 - 45,Caucasian,0,0,0,11,F,High,High,0
Male,57,Greater than 45,African-American,0,0,0,2,F,Low,Low,0
Female,19,Less than 25,Hispanic,0,0,0,0,M,Medium,Medium,0
Male,22,Less than 25,Caucasian,0,0,0,0,F,High,High,0
Female,35,25 - 45,African-American,0,0,0,2,F,Low,Low,0
Female,35,25 - 45,African-American,0,0,0,2,F,Low,Low,0
Female,35,25 - 45,African-American,0,0,0,2,F,Low,Low,0
Male,47,Greater than 45,Caucasian,0,0,0,1,F,Medium,Low,0
Male,47,Greater than 45,Caucasian,0,0,0,1,F,Medium,Low,0
Female,39,25 - 45,Other,0,0,0,2,F,lowly,Low,0
Male,31,25 - 45,Hispanic,0,0,0,0,F,Low,Low,0
Male,31,25 - 45,Hispanic,0,0,0,0,F,Low,Low,0
Male,35,25 - 45,Hispanic,0,0,0,2,F,Low,Low,0
Male,35,25 - 45,Hispanic,0,0,0,2,F,Low,Low,0
Male,29,25 - 45,African-American,0,0,1,17,F,High,High,0
Male,29,25 - 45,African-American,0,0,1,17,F,High,High,0
Male,29,25 - 45,African-American,0,0,1,17,F,High,High,0
Male,29,25 - 45,African-American,0,0,1,17,F,High,High,0
Female,54,Greater than 45,Caucasian,0,0,0,1,M,Low,Low,0
Female,54,Greater than 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,29,25 - 45,Caucasian,0,0,0,0,F,High,Low,0
Female,28,25 - 45,Other,0,0,0,0,M,Low,Low,0
Male,51,Greater than 45,African-American,0,0,0,17,F,High,Low,0
Male,51,Greater than 45,African-American,0,0,0,17,F,High,Low,0
Male,51,Greater than 45,African-American,0,0,0,17,F,High,Low,0
Female,44,25 - 45,Hispanic,0,0,0,0,M,grim,Low,0
Female,36,25 - 45,African-American,0,0,0,0,M,Medium,Low,0
Male,35,25 - 45,Caucasian,0,0,0,3,M,Low,Low,0
Male,51,Greater than 45,Caucasian,0,0,0,1,M,Low,Low,0
Female,43,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,20,Less than 25,African-American,0,0,1,1,F,Low,Medium,0
Male,20,Less than 25,African-American,0,0,1,1,F,Low,Medium,0
Male,20,Less than 25,African-American,0,0,1,1,F,Low,Medium,0
Male,25,25 - 45,African-American,0,0,0,0,F,Medium,Medium,0
Male,29,25 - 45,African-American,0,0,0,2,M,Medium,Low,0
Male,31,25 - 45,Hispanic,0,0,0,0,F,High,High,1
Male,20,Less than 25,African-American,0,0,0,0,M,mellow,High,0
Male,62,Greater than 45,African-American,0,0,0,4,F,depleted,Low,0
Male,39,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,30,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,30,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Female,23,Less than 25,African-American,0,0,0,0,F,Medium,Low,0
Female,23,Less than 25,African-American,0,0,0,1,F,Low,Low,0
Female,37,25 - 45,Hispanic,0,0,0,0,M,low-pitched,Low,0
Male,29,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,30,25 - 45,African-American,0,0,0,21,F,Medium,Low,0
Male,30,25 - 45,African-American,0,0,0,21,F,Medium,Low,0
Male,30,25 - 45,African-American,0,0,0,21,F,Medium,Low,0
Male,30,25 - 45,African-American,0,0,0,21,F,culture medium,Low,0
Male,30,25 - 45,African-American,0,0,0,21,F,Medium,Low,0
Male,33,25 - 45,African-American,0,0,3,18,F,High,High,0
Male,33,25 - 45,African-American,0,0,3,18,F,High,High,0
Male,33,25 - 45,African-American,0,0,3,18,F,gamy,High,0
Male,33,25 - 45,African-American,0,0,3,18,F,High,High,0
Male,33,25 - 45,African-American,0,0,3,18,F,High,High,0
Male,33,25 - 45,African-American,0,0,3,18,F,High,High,0
Male,20,Less than 25,Hispanic,0,0,0,0,M,lowly,Medium,0
Female,61,Greater than 45,African-American,0,0,0,1,F,Medium,Low,0
Female,26,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,44,25 - 45,Hispanic,0,0,0,1,M,Low,Low,0
Male,30,25 - 45,African-American,0,1,0,9,F,Medium,Low,0
Male,30,25 - 45,African-American,0,1,0,9,F,Medium,Low,1
Male,23,Less than 25,African-American,0,0,0,1,F,Medium,Medium,0
Male,45,Greater than 45,Other,0,0,0,2,F,Low,Low,0
Male,45,Greater than 45,Other,0,0,0,2,F,Low,Low,0
Female,27,25 - 45,African-American,0,0,0,0,F,Low,Low,1
Male,38,25 - 45,African-American,0,1,0,10,M,Medium,Low,0
Male,38,25 - 45,African-American,0,1,0,10,M,Medium,Low,0
Male,42,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,42,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,42,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Male,31,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,23,Less than 25,African-American,0,0,0,2,F,High,Medium,0
Male,23,Less than 25,African-American,0,0,0,2,F,High,Medium,0
Male,23,Less than 25,African-American,0,0,0,2,F,High,Medium,0
Male,25,25 - 45,African-American,0,0,0,1,M,Low,Medium,0
Male,31,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,31,25 - 45,Caucasian,0,0,0,1,F,moo,Low,0
Male,31,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,31,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,31,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,31,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,31,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,31,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,31,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,31,25 - 45,Caucasian,0,0,0,1,F,low-toned,Low,0
Male,31,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,31,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,31,25 - 45,Caucasian,0,0,0,1,F,Low,Low,0
Male,43,25 - 45,African-American,0,0,0,1,M,Medium,Low,1
Male,53,Greater than 45,Caucasian,0,0,0,1,F,Medium,Low,0
Male,39,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,48,Greater than 45,African-American,0,0,0,0,M,Low,Low,0
Male,31,25 - 45,African-American,0,0,0,0,M,Low,Low,0
Male,22,Less than 25,Caucasian,0,0,0,3,F,Medium,Medium,0
Male,22,Less than 25,Caucasian,0,0,0,3,F,Medium,Medium,0
Male,22,Less than 25,Caucasian,0,0,0,3,F,Medium,Medium,0
Female,33,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,21,Less than 25,Caucasian,0,1,0,1,F,Medium,Medium,0
Male,21,Less than 25,Caucasian,0,1,0,1,F,Medium,Medium,0
Male,21,Less than 25,Caucasian,0,1,0,1,F,average,Medium,0
Male,21,Less than 25,Caucasian,0,1,0,1,F,Medium,Medium,0
Male,21,Less than 25,Caucasian,0,1,0,1,F,Medium,Medium,0
Male,21,Less than 25,Caucasian,0,1,0,1,F,Medium,Medium,0
Male,21,Less than 25,Caucasian,0,1,0,1,F,Medium,Medium,0
Male,21,Less than 25,Caucasian,0,1,0,1,F,Medium,Medium,1
Male,23,Less than 25,African-American,0,0,0,1,F,Medium,High,1
Female,29,25 - 45,Caucasian,0,0,0,0,F,Low,Low,0
Male,66,Greater than 45,Caucasian,0,0,0,1,M,gloomy,Low,0
Male,62,Greater than 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,62,Greater than 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,62,Greater than 45,Caucasian,0,0,0,2,F,down,Low,0
Male,62,Greater than 45,Caucasian,0,0,0,2,F,Low,Low,0
Male,32,25 - 45,Hispanic,0,0,0,0,F,Medium,Low,0
Male,32,25 - 45,Hispanic,0,0,0,0,F,Medium,Low,0
Female,56,Greater than 45,African-American,0,0,0,1,F,Low,Low,0
Male,29,25 - 45,African-American,0,0,0,1,F,Low,Low,0
Female,24,Less than 25,African-American,0,0,0,4,F,Low,Low,0
Female,24,Less than 25,African-American,0,0,0,4,F,depression,Low,0
Female,44,25 - 45,Caucasian,0,0,0,0,M,Low,Low,0
Male,54,Greater than 45,Other,0,0,0,1,F,miserable,Low,0
Male,22,Less than 25,African-American,0,1,0,2,F,Medium,High,0
Male,22,Less than 25,African-American,0,1,0,2,F,Medium,High,0
Female,28,25 - 45,African-American,0,0,0,4,F,Medium,Low,0
Female,28,25 - 45,African-American,0,0,0,4,F,Medium,Low,0
Female,28,25 - 45,African-American,0,0,0,4,F,culture medium,Low,0
Male,30,25 - 45,African-American,0,0,0,0,F,Medium,Low,0
Male,32,25 - 45,Caucasian,0,0,0,1,M,Low,Low,0
Male,51,Greater than 45,Caucasian,0,0,0,3,F,Medium,Low,0
Male,51,Greater than 45,Caucasian,0,0,0,3,F,Medium,Low,0
Male,51,Greater than 45,Caucasian,0,0,0,3,F,Medium,Low,0
Male,33,25 - 45,African-American,0,0,0,0,F,Low,Low,0
Male,21,Less than 25,African-American,0,0,0,0,F,Medium,Medium,0
Male,48,Greater than 45,African-American,0,0,0,14,F,High,Low,0
Male,28,25 - 45,African-American,0,0,0,10,F,High,High,0
Male,28,25 - 45,African-American,0,0,0,10,F,High,High,0
Male,28,25 - 45,African-American,0,0,0,10,F,High,High,0
Male,21,Less than 25,African-American,0,0,0,2,F,High,High,0
Male,21,Less than 25,African-American,0,0,0,2,F,High,High,0
Male,26,25 - 45,Caucasian,0,1,0,7,M,High,High,0
Male,26,25 - 45,Caucasian,0,1,0,7,M,High,High,0
Male,27,25 - 45,African-American,0,0,0,3,F,High,Medium,1
